edge_id,idx,loss05,iou05,loss10,iou10,sum
0.0,3869.0,0.4013088345527649,0.4278561770915985,0.5659158825874329,0.2782172858715057,378
0.0,3870.0,1.0,0.0028011205140501,1.0,0.0028011205140501,204
0.0,3872.0,1.0,0.0029182059224694,1.0,0.0123456791043281,8
0.0,3873.0,0.3513497710227966,0.4803466498851776,0.3252285718917846,0.5095326900482178,644
0.0,3874.0,0.5060845613479614,0.3282546401023865,0.3953102827072143,0.4337397813796997,557
0.0,3875.0,0.4095620512962341,0.4191596806049347,0.3373154997825622,0.4958808422088623,569
0.0,3879.0,0.4535109400749206,0.3762997388839721,0.4022581577301025,0.4265989959239959,493
0.0,3880.0,0.2779281139373779,0.565240204334259,0.2540313005447387,0.5950644612312317,730
0.0,3881.0,0.3125163912773132,0.5240381360054016,0.2945792078971863,0.5451645255088806,786
0.0,3883.0,0.4704625606536865,0.3604762256145477,0.4494025707244873,0.3802127242088318,668
0.0,3885.0,0.2369522452354431,0.6170199513435364,0.2862526178359985,0.5550782084465027,1037
0.0,3886.0,0.7188732624053955,0.16453617811203,0.8549343347549438,0.0793855413794517,419
0.0,3887.0,0.2636947631835937,0.582814633846283,0.2223631143569946,0.6363241076469421,945
0.0,3889.0,0.997774600982666,0.0018919848371297,0.7549771666526794,0.1405319720506668,87
0.0,3890.0,0.3354340195655823,0.4980601966381073,0.3111273050308227,0.5258193016052246,422
0.0,3893.0,0.2717919945716858,0.5727445483207703,0.2637993693351745,0.5826863646507263,931
0.0,3894.0,1.0,0.0076923076994717,0.5476162433624268,0.2977122366428375,61
0.0,3895.0,0.361757218837738,0.4688833355903625,0.2240041494369506,0.6341357231140137,890
0.0,3898.0,0.4152194261550903,0.4136761128902435,0.370730459690094,0.4594855308532715,457
0.0,3899.0,0.5176968574523926,0.318165123462677,0.5224360227584839,0.3140774071216583,725
0.0,3909.0,0.2490999102592468,0.6014120578765869,0.2509129047393799,0.5991091728210449,639
0.0,3911.0,0.721893310546875,0.1618221402168274,0.6160181760787964,0.2380153834819793,594
0.0,3918.0,0.5769546627998352,0.2692415416240692,0.46749347448349,0.3640331923961639,272
0.0,3919.0,0.1858022212982177,0.6867702603340149,0.1582648754119873,0.7268645763397217,855
0.0,3920.0,0.2062184810638427,0.6582458019256592,0.185740053653717,0.6868658661842346,824
0.0,3927.0,0.3442191481590271,0.4880817830562591,0.3378645181655884,0.4951655268669128,977
0.0,3928.0,0.697325587272644,0.1792064905166626,0.89603590965271,0.0561616979539394,389
0.0,3931.0,0.2526780366897583,0.5967298150062561,0.18459153175354,0.6884745359420776,887
0.0,3932.0,0.3503814935684204,0.4813338220119476,0.263651430606842,0.5829918384552002,591
