idx,map_sum,loss,iou,bin_idx
74.0,352410.0,0.34601229429244995,0.48595109581947327,4
138.0,337110.0,0.46787339448928833,0.36262595653533936,4
136.0,324870.0,0.6092802286148071,0.24294231832027435,4
9.0,308805.0,0.2875666618347168,0.5533885359764099,4
90.0,362355.0,0.3698735237121582,0.46007800102233887,4
40.0,353685.0,0.3447492718696594,0.48735153675079346,4
106.0,352155.0,0.559780478477478,0.28240856528282166,4
103.0,334815.0,0.5907994508743286,0.25736838579177856,4
153.0,304980.0,0.36991792917251587,0.4600468575954437,4
104.0,346035.0,0.5136682987213135,0.3213915228843689,4
5.0,314160.0,0.38248616456985474,0.4467447102069855,4
264.0,336855.0,0.4413052797317505,0.3877228796482086,4
263.0,351135.0,0.2709810733795166,0.5736606121063232,4
262.0,313905.0,0.5944933891296387,0.2544800043106079,4
58.0,329970.0,0.4521307349205017,0.3773959279060364,4
261.0,303195.0,0.5191171169281006,0.3166961371898651,4
260.0,354705.0,0.41646355390548706,0.4120752215385437,4
51.0,338895.0,0.36384767293930054,0.46653032302856445,4
96.0,345525.0,0.30842769145965576,0.5286149382591248,4
259.0,348075.0,0.4071095585823059,0.42145854234695435,4
55.0,338640.0,0.39405494928359985,0.4347488582134247,4
100.0,336345.0,0.3220670819282532,0.51285719871521,4
97.0,366435.0,0.4171828627586365,0.4113224148750305,4
948.0,345270.0,0.4750492572784424,0.3559844493865967,4
149.0,366690.0,0.3687191605567932,0.46130555868148804,4
63.0,311610.0,0.4109039306640625,0.41763371229171753,4
179.0,317730.0,0.35776251554489136,0.4731130003929138,4
253.0,366690.0,0.46403831243515015,0.36618009209632874,4
93.0,345525.0,0.48703533411026,0.34504684805870056,4
154.0,368730.0,0.41753798723220825,0.41100507974624634,4
66.0,419475.0,0.4188443422317505,0.40967369079589844,5
137.0,419730.0,0.538615345954895,0.29996129870414734,5
829.0,380460.0,0.47269588708877563,0.35816633701324463,5
583.0,427890.0,0.5281197428703308,0.3088715374469757,5
155.0,409020.0,0.35358166694641113,0.477642297744751,5
444.0,412335.0,0.5186433792114258,0.3170871436595917,5
956.0,418965.0,0.39576345682144165,0.4329868257045746,5
811.0,437835.0,0.4941742420196533,0.33864447474479675,5
890.0,445485.0,0.37450212240219116,0.45514312386512756,5
975.0,429675.0,0.3675995469093323,0.4624950885772705,5
142.0,446760.0,0.588412880897522,0.25923749804496765,5
421.0,378930.0,0.3834696412086487,0.4457269012928009,5
893.0,379950.0,0.4666634202003479,0.36375096440315247,5
146.0,422790.0,0.3501136302947998,0.4814285933971405,5
147.0,426870.0,0.3639194369316101,0.46642833948135376,5
901.0,442680.0,0.37418490648269653,0.4554847478866577,5
613.0,397035.0,0.40596312284469604,0.4225923717021942,5
454.0,397035.0,0.6980950236320496,0.177989661693573,5
900.0,443445.0,0.3086555600166321,0.5283429026603699,5
152.0,389130.0,0.3703896403312683,0.4595320522785187,5
970.0,417435.0,0.40477877855300903,0.42380720376968384,5
999.0,398310.0,0.5062937140464783,0.3278970420360565,5
457.0,384285.0,0.453383207321167,0.3762059509754181,5
112.0,380715.0,0.3084561824798584,0.5285893082618713,5
556.0,446505.0,0.2907785177230835,0.5495190620422363,5
491.0,403665.0,0.36946284770965576,0.46050602197647095,5
555.0,432480.0,0.4000140428543091,0.42863449454307556,5
111.0,392190.0,0.36399775743484497,0.46635517477989197,5
110.0,399330.0,0.4089429974555969,0.4195958971977234,5
283.0,428145.0,0.42568033933639526,0.40290671586990356,5
504.0,410805.0,0.3338165879249573,0.49952471256256104,5
542.0,447270.0,0.5747554302215576,0.2701880633831024,5
541.0,409530.0,0.5354807376861572,0.3026385009288788,5
511.0,420495.0,0.5842200517654419,0.2625580132007599,5
540.0,445995.0,0.5638724565505981,0.278967022895813,5
853.0,401880.0,0.633439302444458,0.22451497614383698,5
514.0,428910.0,0.4961707592010498,0.33683842420578003,5
855.0,382500.0,0.3250638246536255,0.5094260573387146,5
99.0,425085.0,0.4341552257537842,0.39462369680404663,5
856.0,386070.0,0.33356404304504395,0.49980980157852173,5
859.0,447525.0,0.35621196031570435,0.4747562110424042,5
520.0,396270.0,0.4758526682853699,0.35525044798851013,5
557.0,391935.0,0.5294687747955322,0.30777978897094727,5
581.0,394740.0,0.4822923541069031,0.34935253858566284,5
115.0,425595.0,0.2881423234939575,0.5526875257492065,5
558.0,415140.0,0.3864785432815552,0.44259169697761536,5
458.0,424320.0,0.4509747624397278,0.37848031520843506,5
79.0,384030.0,0.4160928726196289,0.4124242961406708,5
577.0,377400.0,0.4206581711769104,0.40790408849716187,5
969.0,378420.0,0.3944193720817566,0.4343825578689575,5
572.0,393975.0,0.5654706954956055,0.27768674492836,5
464.0,379185.0,0.5242948532104492,0.3121807277202606,5
961.0,434520.0,0.4441748857498169,0.38497915863990784,5
962.0,396525.0,0.5157995223999023,0.31955328583717346,5
963.0,374850.0,0.5076525211334229,0.32665926218032837,5
835.0,406470.0,0.6945466995239258,0.1803872138261795,5
967.0,407745.0,0.33171576261520386,0.501885712146759,5
886.0,431715.0,0.44210636615753174,0.3869583010673523,5
125.0,385815.0,0.38039833307266235,0.44892722368240356,5
966.0,409530.0,0.36469757556915283,0.46561136841773987,5
842.0,431715.0,0.40654194355010986,0.42200684547424316,5
84.0,417690.0,0.34772735834121704,0.4840514659881592,5
122.0,429420.0,0.3919139504432678,0.4369479715824127,5
87.0,380460.0,0.3833990693092346,0.4458065629005432,5
118.0,443190.0,0.3530470132827759,0.47821342945098877,5
116.0,393210.0,0.3082822561264038,0.5287908911705017,5
54.0,432225.0,0.39208412170410156,0.4367688298225403,5
162.0,405705.0,0.44458645582199097,0.38455629348754883,5
158.0,431205.0,0.3429296612739563,0.489346981048584,5
763.0,442425.0,0.5257812738418579,0.31088948249816895,5
766.0,428655.0,0.36957937479019165,0.4603785574436188,5
11.0,387855.0,0.3995264768600464,0.4291415214538574,5
221.0,382500.0,0.3637620806694031,0.466616153717041,5
338.0,415395.0,0.38354867696762085,0.44563916325569153,5
687.0,444465.0,0.3170776963233948,0.5185818076133728,5
207.0,378165.0,0.6510746479034424,0.21146096289157867,5
328.0,384540.0,0.4119747281074524,0.41653481125831604,5
206.0,399075.0,0.5757114887237549,0.2693808376789093,5
774.0,431970.0,0.4989714026451111,0.3343307077884674,5
409.0,429930.0,0.3328593373298645,0.5005954504013062,5
993.0,377145.0,0.46929967403411865,0.36129793524742126,5
22.0,412845.0,0.41175389289855957,0.4167528748512268,5
932.0,444975.0,0.30335456132888794,0.5345498323440552,5
950.0,434775.0,0.517723798751831,0.31786367297172546,5
723.0,379440.0,0.6497491598129272,0.21239955723285675,5
772.0,384540.0,0.5974862575531006,0.25213420391082764,5
234.0,384540.0,0.39487969875335693,0.43387508392333984,5
699.0,385305.0,0.4016284942626953,0.4270000755786896,5
322.0,419985.0,0.5084209442138672,0.3259965479373932,5
945.0,406215.0,0.44097644090652466,0.388049453496933,5
279.0,415140.0,0.3600589632987976,0.47059717774391174,5
278.0,388875.0,0.4226193428039551,0.4059508740901947,5
276.0,440385.0,0.30812644958496094,0.5289520025253296,5
291.0,410805.0,0.35141849517822266,0.4800015985965729,5
292.0,441915.0,0.338900089263916,0.4938356876373291,5
269.0,448290.0,0.3952127695083618,0.43354514241218567,5
268.0,433500.0,0.37035953998565674,0.459539532661438,5
298.0,445740.0,0.39594566822052,0.4327898919582367,5
3.0,414885.0,0.47689396142959595,0.35430118441581726,5
944.0,399075.0,0.7666725516319275,0.13226178288459778,5
738.0,411570.0,0.6590218544006348,0.20566436648368835,5
256.0,377910.0,0.41288530826568604,0.4156319200992584,5
6.0,414375.0,0.34017759561538696,0.49239736795425415,5
248.0,397545.0,0.373859703540802,0.45584338903427124,5
747.0,404430.0,0.3379899859428406,0.49485233426094055,5
242.0,414120.0,0.42484450340270996,0.4037293791770935,5
929.0,393720.0,0.5117341876029968,0.323076993227005,5
782.0,383520.0,0.5002838373184204,0.3331967294216156,5
201.0,444720.0,0.42885303497314453,0.3997882902622223,5
169.0,395760.0,0.46286487579345703,0.3672765791416168,5
920.0,407745.0,0.5741848349571228,0.27063414454460144,5
802.0,394995.0,0.39671218395233154,0.4320268929004669,5
951.0,393210.0,0.4765222668647766,0.3546503186225891,5
804.0,423555.0,0.4648923873901367,0.36540141701698303,5
180.0,403155.0,0.4771072268486023,0.35410401225090027,5
385.0,416670.0,0.3785836100578308,0.4508388638496399,5
989.0,447780.0,0.5047460198402405,0.3292143642902374,5
184.0,447015.0,0.36100608110427856,0.4695762097835541,5
185.0,416415.0,0.4077257513999939,0.42081066966056824,5
187.0,421515.0,0.3472409248352051,0.48458483815193176,5
166.0,416415.0,0.3370532989501953,0.49589604139328003,5
651.0,400350.0,0.4320516586303711,0.39669227600097656,5
177.0,448035.0,0.4035966992378235,0.42499369382858276,5
190.0,409785.0,0.39036834239959717,0.4385477304458618,5
52.0,381480.0,0.40530288219451904,0.4232695698738098,5
406.0,422025.0,0.3381861448287964,0.4946320056915283,5
522.0,422025.0,0.5251519680023193,0.3114510178565979,5
631.0,394230.0,0.3208249807357788,0.5142756700515747,5
196.0,407490.0,0.4348292350769043,0.39396241307258606,5
633.0,440640.0,0.38853877782821655,0.44043341279029846,5
25.0,445740.0,0.4203647971153259,0.4081573188304901,5
50.0,423810.0,0.4836500883102417,0.3481246829032898,5
979.0,423810.0,0.5086991190910339,0.32574838399887085,5
59.0,457980.0,0.36088210344314575,0.4696992337703705,6
720.0,478635.0,0.5141756534576416,0.32092177867889404,6
91.0,484500.0,0.38088399171829224,0.4484080374240875,6
44.0,499545.0,0.3875007629394531,0.4415004253387451,6
550.0,480165.0,0.432655394077301,0.3961004912853241,6
549.0,469710.0,0.36040276288986206,0.47022324800491333,6
546.0,477615.0,0.41298943758010864,0.41551241278648376,6
95.0,506685.0,0.3270787000656128,0.5071184635162354,6
706.0,520200.0,0.5781993865966797,0.2673708200454712,6
